Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_antidiabetic,Medicamentos antidiabéticos,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a qualquer substância utilizada para reduzir a hiperglicemia ou tratar distúrbios associados à diabetes. Exemplos incluem: Metformina (Glucophage); Inibidores de SGLT2 (Empagliflozina (Jardiance), Dapagliflozina (Farxiga), Canagliflozina (Invokana)); Inibidores de DPP-4 (Sitagliptina (Januvia), Linagliptina (Tradjenta), Saxagliptina (Onglyza)); agonistas do receptor GLP-1 (Liraglutida (Victoza), Semaglutida (Ozempic), Dulaglutida (Trulicity)); insulinas (Glargina (Lantus), Aspart (NovoLog), Lispro (Humalog), Detemir (Levemir))",Indique “Sim” se o paciente tomou este medicamento nos 14 dias anteriores à admissão/apresentação mais recente,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_lipidlowering,Medicamentos hipolipemiantes,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a qualquer substância utilizada para reduzir os níveis de determinados lipídios no sangue no tratamento de hiperlipidemias. Exemplos incluem: estatinas (atorvastatina (Lipitor), rosuvastatina (Crestor), sinvastatina (Zocor), pravastatina (Pravachol)); ezetimiba (Zetia)",Indique “Sim” se o paciente tomou este medicamento nos 14 dias anteriores à admissão/apresentação mais recente,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_antireflux,Medicamentos antirrefluxo ou outros medicamentos gastrointestinais,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a qualquer substância utilizada no tratamento do refluxo gástrico, impedindo o refluxo do conteúdo ácido do estômago para o esófago, ou outros medicamentos tomados para doenças do sistema gastrointestinal. Exemplos incluem: Inibidores da bomba de prótons (omeprazol (Prilosec), pantoprazol (Protonix), esomeprazol (Nexium), lansoprazol (Prevacid)); antagonistas do receptor H2 (ranitidina (Zantac), famotidina (Pepcid))",Indique “Sim” se o paciente tomou este medicamento nos 14 dias anteriores à admissão/apresentação mais recente,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_antidepress,Antidepressivos e ansiolíticos,"1, Sim | 0, Não | 99, Desconhecido","Antidepressivos referem-se a medicamentos estimulantes do humor usados principalmente no tratamento de transtornos afetivos e condições relacionadas. Anxiolíticos referem-se a medicamentos usados para tratar transtornos de ansiedade. Exemplos incluem: Inibidores seletivos da recaptação da serotonina (sertralina (Zoloft), citalopram (Celexa), fluoxetina (Prozac), escitalopram (Lexapro)); Inibidores da recaptação de serotonina-norepinefrina (venlafaxina (Effexor), duloxetina (Cymbalta)); Benzodiazepínicos (lorazepam (Ativan), diazepam (Valium), alprazolam (Xanax))",Indique “Sim” se o paciente tomou este medicamento nos 14 dias anteriores à admissão/apresentação mais recente,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_antiepileptic,Antiepilépticos,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a qualquer substância usada para interromper, prevenir ou controlar convulsões (convulsões). Exemplos incluem: Levetiracetam (Keppra), Valproato (Depakote), Carbamazepina (Tegretol), Lamotrigina (Lamictal).",Indique “Sim” se o paciente tomou este medicamento nos 14 dias anteriores à admissão/apresentação mais recente,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_herb,Tratamento de ervas ou tradicional,"1, Sim | 0, Não | 99, Desconhecido","O tratamento de ervas ou tradicional refere -se a ervas, materiais de ervas, preparativos à base de plantas e produtos de ervas acabados, que contêm como ingredientes ativos de partes de plantas e outros conhecimentos, habilidades e práticas baseadas nas teorias, crenças e experiências indígenas para diferentes culturas que são usado para tratar doenças físicas ou mentais.","Indique 'sim', se o paciente tomou um 'tratamento tradicional ou tradicional nos 14 dias anteriores a esta admissão / apresentação mais recente",0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_herbreas,Se sim: especifique o ingrediente ativo em ervas ou tratamento tradicional,,Isso se refere aos componentes farmaceuticamente ativos de uma preparação de medicamentos à base de plantas ou tradicionais.,"Se 'sim', especifique os componentes farmaceuticamente ativos de uma preparação de medicamentos à base de plantas ou tradicionais.",0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_hivprep,HIV Prep / Pep,"1, Sim | 0, Não | 99, Desconhecido",Isso se refere à profilaxia da pré-exposição (PREP) e profilaxia pós-exposição (PEP) para impedir o HIV.,"Indique 'sim', se o paciente recebeu terapia anti-retroviral, para fins de preparação e PEP para impedir o HIV, nos 14 dias anteriores a essa admissão / apresentação mais recente.",0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_chemo,Quimioterapia para câncer,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a um histórico de exposição à quimioterapia contra o câncer nos 14 dias anteriores à admissão/apresentação mais recente.,Indique “Sim” se o paciente tem histórico de exposição a quimioterapia contra o câncer nos 14 dias anteriores à sua admissão/apresentação mais recente.,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_unlisted,Outros medicamentos direcionados a patógenos,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a outros medicamentos direcionados a patógenos, não listados acima.","Indique 'sim', se os medicamentos direcionados a patógenos (exceto os especificados acima) foram tomados nos 14 dias anteriores a essa admissão / apresentação mais recente.",0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_unlisted_type,Se sim: especifique outros medicamentos direcionados a patógenos,,"Isso se refere a outros medicamentos direcionados a patógenos, não listados acima.","Indique 'sim', se os medicamentos direcionados a patógenos (exceto os especificados acima) foram tomados nos 14 dias anteriores a essa admissão / apresentação mais recente.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_covid19,COVID 19,"1, Sim | 0, Não | 99, Desconhecido","Já recebeu uma vacina direcionada contra o SARS-Cov-2? Exemplos incluem Spikevax (Moderna), Comirnaty (Pfizer/BioNTech), Nuvaxovid (Novavax), Vaxzevria (AstraZeneca/Oxford), Janssen COVID-19 Vaccine (Johnson & Johnson), Valneva (Valneva).",Indique “Sim” se o paciente já recebeu uma vacina direcionada contra SARS-Cov-2,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_covid19_date1,Data da primeira vacina covid-19,,"Refere-se à data em que a primeira dose da vacina contra a COVID-19 foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.","Escreva a data da primeira vacina contra a COVID-19 no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_covid19_type1,Tipo de primeira vacina covid-19,"1, Pfizer/BioNTech | 2, AstraZeneca/Universidade de Oxford (Covishield na Índia) | 3, Moderna | 4, Novavax | 5, Janssen (Johnson & Johnson) | 6, Sinopharm | 7, Sinovac | 8, Sputnik V | 9, Covaxin | 10, CanSinoBIO | 99, Desconhecido | 0, Outro, especificar",Refere-se ao tipo de primeira vacina covid-19 que o paciente recebeu.,Selecione o tipo de primeira vacina covid-19.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_covid19_type1_oth,Especifique outro tipo de vacina contra COVID-19,,Refere-se ao tipo da primeira vacina contra a COVID-19 que o paciente recebeu.,"Se “Outro”, especifique o tipo de vacina contra a COVID-19.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_covid19_date2,Data da segunda vacina covid-19,,"Refere-se à data em que a segunda dose da vacina contra a COVID-19 foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.","Escreva a data da segunda vacina contra a COVID-19 no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_covid19_type2,Tipo de segunda vacina covid-19,"1, Pfizer/BioNTech | 2, AstraZeneca/Universidade de Oxford (Covishield na Índia) | 3, Moderna | 4, Novavax |5, Janssen (Johnson & Johnson) | 6, Sinopharm | 7, Sinovac | 8, Sputnik V | 9, Covaxin | 10, CanSinoBIO | 99, Desconhecido | 0, Outros, especifique",Refere-se ao tipo de segunda vacina covid-19 que o paciente recebeu.,Selecione o tipo de segunda vacina covid-19.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_covid19_type2_oth,Especifique outro tipo de vacina contra COVID-19,,Refere-se ao tipo da segunda vacina contra a COVID-19 que o paciente recebeu.,"Se “Outro”, especifique o tipo de vacina contra a COVID-19.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_covid19_date3,Data da terceira vacina covid-19,,"Refere-se à data em que a terceira dose da vacina contra a COVID-19 foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.","Escreva a data da terceira vacina contra a COVID-19 no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_covid19_type3,Tipo de terceira vacina covid-19,"1, Pfizer/BioNTech | 2, AstraZeneca/Universidade de Oxford (Covishield na Índia) | 3, Moderna | 4, Novavax |5, Janssen (Johnson & Johnson) | 6, Sinopharm | 7, Sinovac | 8, Sputnik V | 9, Covaxin | 10, CanSinoBIO | 99, Desconhecido | 0, Outros, especifique",Refere-se ao tipo de terceira vacina covid-19 que o paciente recebeu.,Selecione o tipo de terceira vacina covid-19.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_covid19_type3_oth,Especifique outro tipo de vacina contra COVID-19,,Refere-se ao tipo da terceira vacina contra a COVID-19 que o paciente recebeu.,"Se “Outro”, especifique o tipo de vacina contra a COVID-19.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_covid19_lastdate,Data da vacina mais recente contra a COVID-19,,"Refere-se à data em que a vacina contra a COVID-19 mais recente foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.","Escreva a data da vacina contra a COVID-19 mais recente no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_covid19_lasttype,Tipo da vacina mais recente contra a COVID-19,"1, Pfizer/BioNTech | 2, AstraZeneca/Universidade de Oxford (Covishield na Índia) | 3, Moderna | 4, Novavax |5, Janssen (Johnson & Johnson) | 6, Sinopharm | 7, Sinovac | 8, Sputnik V | 9, Covaxin | 10, CanSinoBIO | 99, Desconhecido | 88, Outros",Refere-se ao tipo da vacina contra a COVID-19 mais recente que o paciente recebeu.,Selecione o tipo da vacina contra a COVID-19 mais recente.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_covid19_lasttype_oth,Especifique outro tipo de vacina contra COVID-19,,Refere-se ao tipo da vacina contra a COVID-19 mais recente que o paciente recebeu.,"Se “Outro”, especifique o tipo de vacina contra a COVID-19.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_influenza,Vacina contra a gripe sazonal (alguma vez),"1, Sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra a gripe sazonal?,Indique “Sim” se o paciente já recebeu uma vacina contra a gripe sazonal.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_influenza_date,Se sim: data da vacina contra influenza sazonal mais recente,,Isso se refere à data da mais recente vacina sazonal da influenza,"Escreva a data da vacina contra a gripe sazonal mais recente no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.  ",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_influenza_type,Tipo da última vacina contra a gripe,"1, Vacina inativada contra a gripe (IIV) | 2, Vacina viva atenuada contra a gripe (LAIV) | 3, Vacina recombinante contra a gripe (RIV) | 4, Vacina contra a gripe à base de células (ccIIV) | 5, Vacina contra a gripe à base de ovos | 6, Vacinas contra a gripe à base de mRNA (tecnologia emergente) | 99, Desconhecido | 88, Outros",Refere-se ao tipo da vacina contra a gripe sazonal mais recente.,Selecione a opção mais adequada que representa o tipo de vacina contra a gripe sazonal mais recente.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_influenza_type_oth,Especifique o tipo de vacina contra a gripe,,Refere-se ao tipo da vacina contra a gripe sazonal mais recente.,"Se “Outro”, especifique o tipo de vacina contra a gripe sazonal mais recente.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_aviinflu,Vacina contra a gripe aviária,"1, Sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra a gripe aviária?,Indique “Sim” se o paciente já recebeu uma vacina contra a gripe aviária.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_aviinflu_date,Data da vacina mais recente contra a gripe aviária,,Refere-se à data da vacina contra a gripe aviária mais recente.,"Escreva a data da vacina contra a gripe aviária mais recente no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.  ",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_aviinflu_type,Tipo da vacina mais recente contra a gripe aviária,"1, Quadrivalente, recombinante | 2, Quadrivalente, inativada com adjuvante | 3, Quadrivalente, alta dose | 4, Quadrivalente, à base de células | 5, Influenza Tetra MYL | 6, Trivalente, recombinante | 7, Trivalente, dose elevada | 8, Trivalente, inativada com adjuvante | 9, Trivalente, intranasal | 10, H5N1 (Audenz, Aflunov) | 99, Desconhecido | 88, Outros",Refere-se ao tipo da vacina contra a gripe aviária mais recente.,Selecione a opção mais adequada que representa o tipo de vacina contra a gripe aviária mais recente.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_aviinflu_type_oth,Especifique o tipo de vacina contra a gripe aviária,,Refere-se ao tipo da vacina contra a gripe aviária mais recente.,"Se “Outro”, especifique o tipo de vacina contra a gripe aviária mais recente.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_rsv,Vacina contra o vírus sincicial respiratório (RSV),"1, Sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra a gripe aviária?,Indique “Sim” se o paciente já recebeu uma vacina contra o RSV.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_rsv_date,Data da vacina mais recente contra o vírus sincicial respiratório (RSV),,Refere-se à data da vacina contra a gripe aviária mais recente.,"Escreva a data da vacina contra o RSV mais recente no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.  ",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_rsv_type,Tipo da vacina mais recente contra o vírus sincicial respiratório (RSV),"1,  Abrysvo (Pfizer) | 2,  Arexvy (GlaxoSmithKline) | 3, mResvia (Moderna)  | 99, Desconhecido | 88, Outros",Refere-se ao tipo da vacina mais recente contra o vírus respiratório sincicial (RSV),Selecione a opção mais adequada que representa o tipo da vacina contra a gripe respiratória sincicial (RSV) mais recente.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_rsv_type_oth,Especifique o tipo de vacina contra o vírus sincicial respiratório (RSV),,Refere-se ao tipo da vacina mais recente contra o vírus respiratório sincicial (RSV),"Se “Outro”, especifique o tipo da vacina contra a gripe respiratória sincicial (RSV) mais recente.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_pneumococo,Vacina contra doença pneumocócica,"1, Sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra o pneumococo (Streptococcus pneumoniae)?,Indique “Sim” se o paciente já recebeu uma vacina pneumocócica.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_pneumococo_date,Data da última vacina contra doença pneumocócica,,Refere-se à data da vacina pneumocócica mais recente,"Escreva a data da vacina pneumocócica mais recente no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_dengue,DENGUE,"1, SIM-uma vez | 2, SIM-duas vezes | 3, SIM-três vezes | 0, Não | 99, Desconhecido",Este grupo de perguntas pertence à (s) vacinação (s) anterior (s) da dengue.,Selecione a opção mais adequada que representa se o paciente já recebeu a vacina contra dengue antes deste episódio da doença e o número de vacinas contra dengue recebidas anteriormente.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_dengue_date1,Data da primeira vacina contra a dengue,,"Refere-se à data em que a primeira dose da vacina contra dengue foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.","Escreva a data em que a primeira dose da vacina foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.  ",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_dengue_type1,Tipo de primeira vacina contra a dengue,"1, CYD-TVD (Dengvaxia) | 2, TAK-003 (QDENGA)",Refere -se ao tipo de vacina da primeira dengue que o paciente recebeu.,Selecione a opção mais apropriada que representa o tipo de primeira vacina contra a dengue que o paciente recebeu.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_dengue_date2,Data da segunda vacina contra a dengue,,"Refere-se à data em que a segunda dose da vacina contra a dengue foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.","Escreva a data em que a segunda dose da vacina foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_dengue_type2,Tipo de segunda vacina contra a dengue,"1, CYD-TVD (Dengvaxia) | 2, TAK-003 (QDENGA)",Refere -se ao tipo de vacina da segunda dengue que o paciente recebeu.,Selecione a opção mais apropriada que representa o tipo da segunda vacina contra a dengue que o paciente recebeu.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_dengue_date3,Data da terceira vacina,,"Refere-se à data em que a terceira dose da vacina contra a dengue foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.","Escreva a data em que a terceira dose da vacina foi recebida no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.  ",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_dengue_type3,Tipo de terceira vacina contra a dengue,"1, CYD-TVD (Dengvaxia) | 2, TAK-003 (QDENGA)",Refere -se ao tipo de vacina contra a terceira dengue que o paciente recebeu.,Selecione a opção mais apropriada que representa o tipo de vacina contra a terceira dengue que o paciente recebeu.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_spox80,Recebeu vacina contra varíola antes de 1980?,"1, Sim | 0, Não | 99, Desconhecido","Refere-se à administração de uma vacina contra varíola antes de 1980 e, portanto, não relacionada ao evento atual.",Indique “Sim” se o paciente recebeu uma vacina contra varíola antes de 1980.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_spox80_year,"Ano da vacinação (estimativa, se não tiver certeza)",,"Refere-se à administração de uma vacina contra varíola antes de 1980 e, portanto, não relacionada ao evento atual.",Escreva o ano em que o paciente recebeu a vacina contra varíola. Faça uma estimativa se não tiver certeza. Observe que não deve ser anterior a 1980. Deixe a resposta em branco se o ano for desconhecido.,0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_spox80_scar,"Há alguma cicatriz visível da vacina contra varíola (geralmente na parte superior do braço, se houver)?","1, Sim | 0, Não | 99, Desconhecido","Refere-se a uma cicatriz no local da vacinação contra varíola (geralmente na parte superior do braço, se presente), que geralmente é redonda, pode ter bordas irregulares e parecer mais baixa do que a pele ao redor.",Indique “Sim” se o paciente tiver uma cicatriz visível da vacina contra varíola.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_mpox,MPOX,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a qualquer vacinação contra varíola ou mpox após 1980.,Indique “Sim” se o paciente recebeu a vacina contra varíola após 1980.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_mpox_number,Se sim: Número de vacinas MPOX ou de varíola recebida,,Isso se refere ao número de vacinas MPOX ou de varíola recebida.,Escreva o número de vacinas MPOX ou de varíola recebida.,0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_mpox_type,Se sim: MPOX ou Tipo de vacina para a varíola,"1, Imvanex/Imvamune/Jyneos (MVA-BN) | 2, ACAM2000 | 3, LC16m8 | 99, Desconhecido | 88, Outro",Isso se refere ao tipo de vacina MPOX ou varíola.,"Selecione a (s) opção (s) correspondente às vacinas recebidas. Se 'outro', especifique as outras vacinas abaixo.",0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_mpox_type_oth,Nome de outra vacina contra mpox ou varíola,,Refere-se ao tipo de vacina contra Mpox ou varíola.,"Se “Outra”, escreva o(s) nome(s) da(s) outra(s) vacina(s) contra varíola/mpox.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_mpox_date1,Data da primeira vacina contra mpox ou varíola,,Refere-se à primeira vacina contra varíola ou varíola.,"Escreva a data exata da primeira vacina, se conhecida (use o formato DD/MM/AAAA).",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_mpox_route1,Via de administração da primeira vacina contra mpox ou varíola,"1, intramuscular | 2, Subcutâneo | 3, intradérmico | 99, Desconhecido | 88, Outro",,,0,0,0,,,0
apresentação,VACINAÇÃO,vacci_mpox_route1_oth,Especifique outra rota,,,,0,0,0,,,
apresentação,VACINAÇÃO,vacci_mpox_date2,Data da segunda vacina contra varíola ou mpox,,Refere-se à segunda vacina contra varíola ou varíola.,"Escreva a data exata da segunda vacina, se conhecida (use o formato DD/MM/AAAA).",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_mpox_route2,Via de administração para a segunda vacina contra mpox ou varíola,"1, intramuscular | 2, Subcutâneo | 3, intradérmico | 99, Desconhecido | 88, Outro",,,0,0,0,,,0
apresentação,VACINAÇÃO,vacci_mpox_route2_oth,Especifique outra rota,,,,0,0,0,,,
apresentação,VACINAÇÃO,vacci_mpox_date3,Data da terceira vacina contra varíola ou mpox,,Refere-se à terceira vacina contra varíola ou varíola.,"Escreva a data exata da terceira vacina, se conhecida (use o formato DD/MM/AAAA).",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_mpox_route3,Via de administração da terceira vacina contra mpox ou varíola,"1, intramuscular | 2, Subcutâneo | 3, intradérmico | 99, Desconhecido | 88, Outro",,,0,0,0,,,0
apresentação,VACINAÇÃO,vacci_mpox_route3_oth,Especifique outra rota,,,,0,0,0,,,
apresentação,VACINAÇÃO,vacci_mpox_date4,Data da quarta vacina contra varíola ou mpox,,Refere-se à quarta vacina contra varíola ou varíola.,"Escreva a data exata da quarta vacina, se conhecida (use o formato DD/MM/AAAA).",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_mpox_route4,Via de administração da quarta vacina contra mpox ou varíola,"1, intramuscular | 2, Subcutâneo | 3, intradérmico | 99, Desconhecido | 88, Outro",,,0,0,0,,,0
apresentação,VACINAÇÃO,vacci_mpox_route4_oth,Especifique outra rota,,,,0,0,0,,,
apresentação,VACINAÇÃO,vacci_yellowfever,Vacinado contra febre amarela,"1, Sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra o vírus da febre amarela.,Indique “Sim” se o paciente já tiver recebido uma  vacina contra a febre amarela.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_yellowfever_date,Data mais recente da vacinação contra febre amarela,,Refere-se à data da vacina mais recente contra a febre amarela.,"Escreva a data da  vacina contra a febre amarela mais recente no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.  ",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_hepatitisb,Vacinado contra hepatite B,"1, Sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra o vírus da hepatite B.,Indique “Sim” se o paciente já recebeu a vacina contra hepatite B.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_hepatitisb_date,Data mais recente da vacinação contra hepatite B,,Refere-se à data da vacina mais recente contra o vírus da hepatite B.,"Escreva a data da vacina contra hepatite B mais recente no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.  ",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_chickenpox,Vacinado contra varicela,"1, Sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra o vírus varicela-zoster?,Indique “Sim” se o paciente já recebeu a vacina contra varicela.,0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_chickenpox_date,Data mais recente da vacinação contra varicela,,Refere-se à data da vacina mais recente contra o vírus varicela-zoster.,"Escreva a data da vacina mais recente contra varicela no formato DD/MM/AAAA. Se a data exata for desconhecida, faça uma estimativa.  ",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_marburg,Vacinado contra a doença do vírus de Marburg,"1, sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra o vírus Marburg.,"Indique 'Sim', se o paciente já recebeu a vacina contra Catapora Amarela.",0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_marburg_date,Data mais recente de vacinação contra a doença do vírus de Marburg,,Refere-se à data da vacina mais recente contra o vírus Marburg,"Insira a data da vacina contra catapora mais recente. Se a data precisa for desconhecida, insira uma estimativa. (Use o formato DD/MM/AAAA)",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_ebola,Vacinado contra a doença do vírus Ebola,"1, sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra o vírus Ebola.,"Indique 'Sim', se o paciente já recebeu a vacina contra Catapora Amarela.",0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_ebola_date,Data mais recente de vacinação contra a doença do vírus Ebola,,Refere-se à data da vacina mais recente contra o vírus Ebola,"Insira a data da vacina contra catapora mais recente. Se a data precisa for desconhecida, insira uma estimativa. (Use o formato DD/MM/AAAA)",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_lassa,Vacinado contra a doença da febre de Lassa,"1, sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra o vírus da febre de Lassa.,"Indique 'Sim', se o paciente já recebeu a vacina contra Catapora Amarela.",0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_lassa_date,Data mais recente de vacinação contra a febre de Lassa,,Refere-se à data da vacina mais recente contra o vírus da febre de Lassa,"Insira a data da vacina contra catapora mais recente. Se a data precisa for desconhecida, insira uma estimativa. (Use o formato DD/MM/AAAA)",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_crimean,Vacinado contra a febre hemorrágica da Crimeia-Congo,"1, sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra o vírus da febre hemorrágica da Crimeia-Congo.,"Indique 'Sim', se o paciente já recebeu a vacina contra Catapora Amarela.",0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_crimean_date,Data mais recente de vacinação contra a febre hemorrágica da Crimeia-Congo,,Refere-se à data da mais recente vacina contra o vírus da febre hemorrágica da Crimeia-Congo,"Insira a data da vacina contra catapora mais recente. Se a data precisa for desconhecida, insira uma estimativa. (Use o formato DD/MM/AAAA)",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_vhf,Vacinado para outras febres hemorrágicas virais,"1, sim | 0, Não | 99, Desconhecido",Já recebeu uma vacina contra o vírus da febre hemorrágica viral (diferente da acima).,"Indique 'Sim', se o paciente já recebeu a vacina contra Catapora Amarela.",0,0,0,0,0,0
apresentação,VACINAÇÃO,vacci_vhf_spec,Especificar outra vacina contra febre hemorrágica viral,,Especifique o vírus da febre hemorrágica viral.,"Indique 'Sim', se o paciente já recebeu a vacina contra Catapora Amarela.",0,0,0,0,0,
apresentação,VACINAÇÃO,vacci_vhf_date,Data mais recente de vacinação contra outras febres hemorrágicas virais,,Refere-se à data da vacina mais recente contra o vírus da febre hemorrágica viral,"Insira a data da vacina contra catapora mais recente. Se a data precisa for desconhecida, insira uma estimativa. (Use o formato DD/MM/AAAA)",0,0,0,0,0,
